set,media,pair_id,user_set_order,user_trial_order,user_id,user_larger,user_slider,slider_start,slider_clicks,clicks_3dd,start_time,end_time,block,system_time,trial_diff_with_block,stage,is_218_student,data_consent,user_age,user_gender,user_education,user_reason,user_unique,z,true_ratio,true_larger,q1_correct,q2_signed_error,q2_abs_error,q2_cm_error
practice,2dd,2,1,1,2bacf8834b9d37d6c0e34a13b403f74b,R,87,91.05054615065455,14,0,1758649660.3827312,1758649738.836155,14,1758649660.3439684,0.038762807846069336,practice,TRUE,TRUE,19-25,Male,Some Undergraduate Courses,Extra credit,Everything Everywhere All At Once,50,0.6666666666666667,r,FALSE,20.33333333333333,20.33333333333333,4.354616713593536
practice,2dd,3,1,2,2bacf8834b9d37d6c0e34a13b403f74b,g,74.3,22.155786678195,4,0,1758649738.8469477,1758649765.9754987,14,1758649660.3439684,78.50297927856445,practice,TRUE,TRUE,19-25,Male,Some Undergraduate Courses,Extra credit,Everything Everywhere All At Once,50,0.7777777777777779,G,FALSE,-3.4777777777777885,3.4777777777777885,1.8491096679220291
practice,3dd,2,2,3,2bacf8834b9d37d6c0e34a13b403f74b,r,53.3,15.299782040528953,3,1,1758649766.0037875,1758649802.5055242,14,1758649660.3439684,105.65981912612915,practice,TRUE,TRUE,19-25,Male,Some Undergraduate Courses,Extra credit,Everything Everywhere All At Once,50,0.6666666666666667,r,TRUE,-13.366666666666674,13.366666666666674,3.753996674694048
practice,3dd,3,2,4,2bacf8834b9d37d6c0e34a13b403f74b,G,87.3,67.82576348632574,1,2,1758649802.5179374,1758649820.558909,14,1758649660.3439684,142.17396903038025,practice,TRUE,TRUE,19-25,Male,Some Undergraduate Courses,Extra credit,Everything Everywhere All At Once,50,0.7777777777777779,G,TRUE,9.522222222222211,9.522222222222211,3.2701135990524155
set2,2dd,9,1,1,2bacf8834b9d37d6c0e34a13b403f74b,A,9.8,4.543883074074984,2,0,1758649802.5179374,1758649836.8122096,14,1758649660.3439684,142.17396903038025,experiment,TRUE,TRUE,19-25,Male,Some Undergraduate Courses,Extra credit,Everything Everywhere All At Once,90,0.5555555555555556,a,FALSE,-45.75555555555556,45.75555555555556,5.519810955560899
set2,2dd,1,1,2,2bacf8834b9d37d6c0e34a13b403f74b,D,73.3,81.67132672388107,4,0,1758649836.8227887,1758649852.1644418,14,1758649660.3439684,176.4788203239441,experiment,TRUE,TRUE,19-25,Male,Some Undergraduate Courses,Extra credit,Everything Everywhere All At Once,50,0.5555555555555556,d,FALSE,17.74444444444444,17.74444444444444,4.159422877016963
set2,2dd,8,1,3,2bacf8834b9d37d6c0e34a13b403f74b,Y,25.3,55.66642319317907,3,0,1758649852.1767433,1758649870.2651975,14,1758649660.3439684,191.83277487754822,experiment,TRUE,TRUE,19-25,Male,Some Undergraduate Courses,Extra credit,Everything Everywhere All At Once,74.99999999999999,0.6666666666666667,y,FALSE,-41.366666666666674,41.366666666666674,5.374749704457531
set2,2dd,2,1,4,2bacf8834b9d37d6c0e34a13b403f74b,r,94,32.94406053610146,4,0,1758649870.2765498,1758649887.8352258,14,1758649660.3439684,209.93258142471313,experiment,TRUE,TRUE,19-25,Male,Some Undergraduate Courses,Extra credit,Everything Everywhere All At Once,50,0.6666666666666667,R,FALSE,27.33333333333333,27.33333333333333,4.779172154286895
set1,2dd,8,2,5,2bacf8834b9d37d6c0e34a13b403f74b,Y,61.9,20.27277748566121,3,0,1758649887.8474379,1758649912.2018967,14,1758649660.3439684,227.5034694671631,experiment,TRUE,TRUE,19-25,Male,Some Undergraduate Courses,Extra credit,Everything Everywhere All At Once,74.99999999999999,0.6666666666666667,y,FALSE,-4.766666666666673,4.766666666666673,2.2903260975015356
set1,2dd,2,2,6,2bacf8834b9d37d6c0e34a13b403f74b,r,83.2,64.67224941588938,1,0,1758649912.212392,1758649924.0585399,14,1758649660.3439684,251.86842370033264,experiment,TRUE,TRUE,19-25,Male,Some Undergraduate Courses,Extra credit,Everything Everywhere All At Once,50,0.6666666666666667,R,FALSE,16.53333333333333,16.53333333333333,4.058172161136109
set1,2dd,1,2,7,2bacf8834b9d37d6c0e34a13b403f74b,d,78,27.136677340604365,4,0,1758649924.069593,1758649932.9885442,14,1758649660.3439684,263.7256245613098,experiment,TRUE,TRUE,19-25,Male,Some Undergraduate Courses,Extra credit,Everything Everywhere All At Once,50,0.5555555555555556,D,FALSE,22.444444444444443,22.444444444444443,4.496299001360867
practice,2dd,4,1,1,81d3cbe3230faa39f99d6a545b06d134,Both values are the same,100,74.97796625830233,8,0,1758649857.5404496,1758649935.8850598,8,1758649857.5216124,0.01883721351623535,practice,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,My favorite movie is La La Land. ,50,0.8888888888888888,h,FALSE,11.111111111111114,11.111111111111114,3.4900708909876657
set1,2dd,9,2,8,2bacf8834b9d37d6c0e34a13b403f74b,a,13.2,19.465312035754323,2,0,1758649932.999874,1758649945.0081263,14,1758649660.3439684,272.6559057235718,experiment,TRUE,TRUE,19-25,Male,Some Undergraduate Courses,Extra credit,Everything Everywhere All At Once,90,0.5555555555555556,A,FALSE,-42.355555555555554,42.355555555555554,5.408730728543647
practice,2dd,5,1,2,81d3cbe3230faa39f99d6a545b06d134,Both values are the same,99.7,13.145296787843108,3,0,1758649935.8969643,1758649947.2314672,8,1758649857.5216124,78.37535190582275,practice,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,My favorite movie is La La Land. ,50,1,Both values are the same,TRUE,-0.29999999999999716,0.29999999999999716,-1.2344652536370326
practice,2dd,9,1,1,ad77f0143c14addacacff5161e20bfd8,a,92.9,4.9480474554002285,3,0,1758649859.7931466,1758649958.6532803,1,1758649859.7754025,0.017744064331054688,practice,TRUE,TRUE,19-25,Male,High School or Less,Participation credit,How to Train Your Dragon,90,0.5555555555555556,a,TRUE,37.34444444444445,37.34444444444445,5.22764268202365
practice,3dd,4,2,3,81d3cbe3230faa39f99d6a545b06d134,Both values are the same,99.7,94.57992205861956,5,0,1758649947.243756,1758649961.3111207,8,1758649857.5216124,89.72214365005493,practice,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,My favorite movie is La La Land. ,50,0.8888888888888888,h,FALSE,10.811111111111117,10.811111111111117,3.451027900829367
practice,3dd,5,2,4,81d3cbe3230faa39f99d6a545b06d134,Both values are the same,100,68.20981972850859,1,0,1758649961.323705,1758649965.8251178,8,1758649857.5216124,103.80209255218506,practice,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,My favorite movie is La La Land. ,50,1,Both values are the same,TRUE,0,0,-3
set1,3dd,8,3,9,2bacf8834b9d37d6c0e34a13b403f74b,y,46.2,88.3484740043059,7,4,1758649945.0188258,1758649972.6765647,14,1758649660.3439684,284.674857378006,experiment,TRUE,TRUE,19-25,Male,Some Undergraduate Courses,Extra credit,Everything Everywhere All At Once,74.99999999999999,0.6666666666666667,y,TRUE,-20.46666666666667,20.46666666666667,4.363988699720266
practice,2dd,2,1,2,ad77f0143c14addacacff5161e20bfd8,r,100,57.753493497148156,1,0,1758649958.680297,1758649978.0128105,1,1758649859.7754025,98.90489435195923,practice,TRUE,TRUE,19-25,Male,High School or Less,Participation credit,How to Train Your Dragon,50,0.6666666666666667,r,TRUE,33.33333333333333,33.33333333333333,5.064293676796158
set1,3dd,2,3,10,2bacf8834b9d37d6c0e34a13b403f74b,R,55.1,21.47438081447035,4,6,1758649972.688391,1758650000.96356,14,1758649660.3439684,312.34442257881165,experiment,TRUE,TRUE,19-25,Male,Some Undergraduate Courses,Extra credit,Everything Everywhere All At Once,50,0.6666666666666667,R,TRUE,-11.56666666666667,11.56666666666667,3.547408698011381
set1,3dd,9,3,11,2bacf8834b9d37d6c0e34a13b403f74b,A,27.4,58.99203934241086,3,4,1758650000.97598,1758650023.3482776,14,1758649660.3439684,340.6320116519928,experiment,TRUE,TRUE,19-25,Male,Some Undergraduate Courses,Extra credit,Everything Everywhere All At Once,90,0.5555555555555556,A,TRUE,-28.15555555555556,28.15555555555556,4.821738556243034
set1,3dp,8,1,1,81d3cbe3230faa39f99d6a545b06d134,Both values are the same,99.7,21.159998583607376,2,0,1758649961.323705,1758650025.0197005,8,1758649857.5216124,103.80209255218506,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,My favorite movie is La La Land. ,74.99999999999999,0.6666666666666667,y,FALSE,33.03333333333333,33.03333333333333,5.051299588085219
practice,2dd,8,1,1,a15d5b00edff2da27ee271d9451e9aae,y,48.6,79.51436240691692,4,0,1758649866.9684055,1758650051.8615897,12,1758649866.9522293,0.016176223754882812,practice,TRUE,TRUE,19-25,Female,High School or Less,Other,Safe Haven ,74.99999999999999,0.6666666666666667,y,TRUE,-18.06666666666667,18.06666666666667,4.185205819382273
set1,3dd,1,3,12,2bacf8834b9d37d6c0e34a13b403f74b,D,42.4,57.34631638042629,4,9,1758650023.3646913,1758650052.5540843,14,1758649660.3439684,363.02072286605835,experiment,TRUE,TRUE,19-25,Male,Some Undergraduate Courses,Extra credit,Everything Everywhere All At Once,50,0.5555555555555556,D,TRUE,-13.155555555555559,13.155555555555559,3.73124359401802
practice,3dd,9,2,3,ad77f0143c14addacacff5161e20bfd8,a,22.1,13.066728063859046,8,5,1758649978.040651,1758650054.6552863,1,1758649859.7754025,118.2652485370636,practice,TRUE,TRUE,19-25,Male,High School or Less,Participation credit,How to Train Your Dragon,90,0.5555555555555556,a,TRUE,-33.455555555555556,33.455555555555556,5.069554193256853
practice,2dd,4,1,1,773966d68f5e13e119b6d13c8f16a68e,h,78.8,53.31076551228762,13,0,1758649794.0385065,1758650077.4377282,12,1758649794.0183527,0.02015376091003418,practice,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Instant Family,50,0.8888888888888888,h,TRUE,-10.088888888888889,10.088888888888889,3.3524603648736218
practice,2dd,2,1,2,a15d5b00edff2da27ee271d9451e9aae,r,30.8,83.90848077833652,4,0,1758650051.8729625,1758650079.497576,12,1758649866.9522293,184.92073321342468,practice,TRUE,TRUE,19-25,Female,High School or Less,Other,Safe Haven ,50,0.6666666666666667,r,TRUE,-35.866666666666674,35.866666666666674,5.1695910055985035
practice,3dd,2,2,4,ad77f0143c14addacacff5161e20bfd8,r,51.9,31.322695058770478,4,1,1758650054.667857,1758650081.2261627,1,1758649859.7754025,194.89245438575745,practice,TRUE,TRUE,19-25,Male,High School or Less,Participation credit,How to Train Your Dragon,50,0.6666666666666667,r,TRUE,-14.766666666666673,14.766666666666673,3.8964333234329724
set2,3dd,2,4,13,2bacf8834b9d37d6c0e34a13b403f74b,R,61.8,92.39905138965696,2,5,1758650052.5651977,1758650081.652555,14,1758649660.3439684,392.2212293148041,experiment,TRUE,TRUE,19-25,Male,Some Undergraduate Courses,Extra credit,Everything Everywhere All At Once,50,0.6666666666666667,R,TRUE,-4.866666666666674,4.866666666666674,2.319521597180269
set2,3dd,8,4,14,2bacf8834b9d37d6c0e34a13b403f74b,y,62.7,66.8688188539818,2,4,1758650081.6639307,1758650108.5598872,14,1758649660.3439684,421.3199622631073,experiment,TRUE,TRUE,19-25,Male,Some Undergraduate Courses,Extra credit,Everything Everywhere All At Once,74.99999999999999,0.6666666666666667,y,TRUE,-3.9666666666666686,3.9666666666666686,2.032688618706175
set1,3dd,1,1,1,ad77f0143c14addacacff5161e20bfd8,D,51,42.82572106458247,1,2,1758650054.667857,1758650108.697692,1,1758649859.7754025,194.89245438575745,experiment,TRUE,TRUE,19-25,Male,High School or Less,Participation credit,How to Train Your Dragon,50,0.5555555555555556,D,TRUE,-4.555555555555557,4.555555555555557,2.2266797797395466
practice,3dd,8,2,3,a15d5b00edff2da27ee271d9451e9aae,y,84.5,5.048284004442394,2,0,1758650079.5091748,1758650113.5654614,12,1758649866.9522293,212.55694556236267,practice,TRUE,TRUE,19-25,Female,High School or Less,Other,Safe Haven ,74.99999999999999,0.6666666666666667,y,TRUE,17.83333333333333,17.83333333333333,4.166581558367942
practice,2dd,7,1,2,773966d68f5e13e119b6d13c8f16a68e,q,75.7,52.62699651066214,2,0,1758650077.4490612,1758650118.8183372,12,1758649794.0183527,283.4307084083557,practice,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Instant Family,64.28571428571428,0.7777777777777779,Q,FALSE,-2.077777777777783,2.077777777777783,1.139323959374307
set1,3dd,3,1,2,ad77f0143c14addacacff5161e20bfd8,g,73.8,4.43167039193213,1,3,1758650108.7087865,1758650130.0703943,1,1758649859.7754025,248.9333839416504,experiment,TRUE,TRUE,19-25,Male,High School or Less,Participation credit,How to Train Your Dragon,50,0.7777777777777779,g,TRUE,-3.9777777777777885,3.9777777777777885,2.036601014435118
set2,3dd,9,4,15,2bacf8834b9d37d6c0e34a13b403f74b,a,57.4,74.63367469608784,3,3,1758650108.5807157,1758650134.5636756,14,1758649660.3439684,448.23674726486206,experiment,TRUE,TRUE,19-25,Male,Some Undergraduate Courses,Extra credit,Everything Everywhere All At Once,90,0.5555555555555556,a,TRUE,1.8444444444444414,1.8444444444444414,0.9777887209098393
practice,3dd,2,2,4,a15d5b00edff2da27ee271d9451e9aae,Both values are the same,100,19.2150843096897,1,2,1758650113.5815966,1758650144.694274,12,1758649866.9522293,246.62936735153198,practice,TRUE,TRUE,19-25,Female,High School or Less,Other,Safe Haven ,50,0.6666666666666667,r,FALSE,33.33333333333333,33.33333333333333,5.064293676796158
set2,3dd,1,4,16,2bacf8834b9d37d6c0e34a13b403f74b,d,32.9,87.1073794318363,1,5,1758650134.576202,1758650155.8324938,14,1758649660.3439684,474.2322335243225,experiment,TRUE,TRUE,19-25,Male,Some Undergraduate Courses,Extra credit,Everything Everywhere All At Once,50,0.5555555555555556,d,TRUE,-22.65555555555556,22.65555555555556,4.509731025755674
set1,3dd,6,1,3,ad77f0143c14addacacff5161e20bfd8,m,91,43.91406129579991,1,4,1758650130.0814838,1758650167.9495523,1,1758649859.7754025,270.3060812950134,experiment,TRUE,TRUE,19-25,Male,High School or Less,Participation credit,How to Train Your Dragon,56.25,0.8888888888888888,m,TRUE,2.1111111111111143,2.1111111111111143,1.1609918766723066
practice,3dd,4,2,3,773966d68f5e13e119b6d13c8f16a68e,h,77.6,20.876354933716357,12,0,1758650118.8296924,1758650185.7018313,12,1758649794.0183527,324.8113396167755,practice,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Instant Family,50,0.8888888888888888,h,TRUE,-11.288888888888891,11.288888888888891,3.512718518837982
set2,2dd,1,1,1,a15d5b00edff2da27ee271d9451e9aae,d,67,47.99588529858738,1,0,1758650113.5815966,1758650186.528624,12,1758649866.9522293,246.62936735153198,experiment,TRUE,TRUE,19-25,Female,High School or Less,Other,Safe Haven ,50,0.5555555555555556,d,TRUE,11.444444444444443,11.444444444444443,3.532247683923235
set2,2dd,6,1,2,a15d5b00edff2da27ee271d9451e9aae,Both values are the same,100,60.246389149688184,1,0,1758650186.5443351,1758650198.0645857,12,1758649866.9522293,319.5921058654785,experiment,TRUE,TRUE,19-25,Female,High School or Less,Other,Safe Haven ,56.25,0.8888888888888888,m,FALSE,11.111111111111114,11.111111111111114,3.4900708909876657
set1,3dd,5,1,4,ad77f0143c14addacacff5161e20bfd8,Both values are the same,100,88.56261784676462,1,1,1758650167.961673,1758650199.4164393,1,1758649859.7754025,308.1862704753876,experiment,TRUE,TRUE,19-25,Male,High School or Less,Participation credit,How to Train Your Dragon,50,1,Both values are the same,TRUE,0,0,-3
set2,2dd,4,1,3,a15d5b00edff2da27ee271d9451e9aae,Both values are the same,100,68.51288815960288,1,0,1758650198.0936694,1758650215.164201,12,1758649866.9522293,331.14144015312195,experiment,TRUE,TRUE,19-25,Female,High School or Less,Other,Safe Haven ,50,0.8888888888888888,H,FALSE,11.111111111111114,11.111111111111114,3.4900708909876657
set1,3dp,4,1,2,81d3cbe3230faa39f99d6a545b06d134,Both values are the same,100,76.66167707648128,6,0,1758650025.0303345,1758650217.0058532,8,1758649857.5216124,167.50872206687927,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,My favorite movie is La La Land. ,50,0.8888888888888888,h,FALSE,11.111111111111114,11.111111111111114,3.4900708909876657
practice,3dd,7,2,4,773966d68f5e13e119b6d13c8f16a68e,Q,71.5,59.23381270840764,2,0,1758650185.7132773,1758650224.2185578,12,1758649794.0183527,391.6949245929718,practice,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Instant Family,64.28571428571428,0.7777777777777779,Q,TRUE,-6.277777777777786,6.277777777777786,2.6786979389870273
set2,3dd,5,2,5,ad77f0143c14addacacff5161e20bfd8,Both values are the same,100,64.67157723382115,1,5,1758650199.429066,1758650248.0894094,1,1758649859.7754025,339.6536633968353,experiment,TRUE,TRUE,19-25,Male,High School or Less,Participation credit,How to Train Your Dragon,50,1,Both values are the same,TRUE,0,0,-3
set2,3dd,6,2,6,ad77f0143c14addacacff5161e20bfd8,m,83.1,95.46175298746675,1,2,1758650248.10121,1758650261.7028022,1,1758649859.7754025,388.32580757141113,experiment,TRUE,TRUE,19-25,Male,High School or Less,Participation credit,How to Train Your Dragon,56.25,0.8888888888888888,m,TRUE,-5.788888888888891,5.788888888888891,2.56410713812262
set2,3dd,3,2,7,ad77f0143c14addacacff5161e20bfd8,g,63.5,4.961384809575975,4,1,1758650261.7174554,1758650280.90478,1,1758649859.7754025,401.9420528411865,experiment,TRUE,TRUE,19-25,Male,High School or Less,Participation credit,How to Train Your Dragon,50,0.7777777777777779,g,TRUE,-14.277777777777786,14.277777777777786,3.848275177370914
set1,3dd,6,1,1,773966d68f5e13e119b6d13c8f16a68e,m,84.4,93.46751342527568,2,0,1758650185.7132773,1758650285.5808704,12,1758649794.0183527,391.6949245929718,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Instant Family,56.25,0.8888888888888888,m,TRUE,-4.48888888888888,4.48888888888888,2.205983261632699
set2,3dd,1,2,8,ad77f0143c14addacacff5161e20bfd8,d,46.4,53.1839799368754,2,0,1758650280.9152987,1758650295.089174,1,1758649859.7754025,421.1398961544037,experiment,TRUE,TRUE,19-25,Male,High School or Less,Participation credit,How to Train Your Dragon,50,0.5555555555555556,d,TRUE,-9.155555555555559,9.155555555555559,3.214211171005296
set1,3dp,3,3,9,ad77f0143c14addacacff5161e20bfd8,g,71,21.480373619124293,4,0,1758650295.1010115,1758650322.8143728,1,1758649859.7754025,435.32560896873474,experiment,TRUE,TRUE,19-25,Male,High School or Less,Participation credit,How to Train Your Dragon,50,0.7777777777777779,g,TRUE,-6.777777777777786,6.777777777777786,2.7871770401199756
set1,3dd,1,1,2,773966d68f5e13e119b6d13c8f16a68e,D,51,34.53578271437436,1,0,1758650285.5931482,1758650326.542399,12,1758649794.0183527,491.57479548454285,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Instant Family,50,0.5555555555555556,D,TRUE,-4.555555555555557,4.555555555555557,2.2266797797395466
set1,3dp,1,3,10,ad77f0143c14addacacff5161e20bfd8,D,51.6,94.74531812593341,1,0,1758650322.8257432,1758650334.5042863,1,1758649859.7754025,463.0503406524658,experiment,TRUE,TRUE,19-25,Male,High School or Less,Participation credit,How to Train Your Dragon,50,0.5555555555555556,D,TRUE,-3.9555555555555557,3.9555555555555557,2.0287655842266052
set2,2dd,7,1,4,a15d5b00edff2da27ee271d9451e9aae,q,66.9,65.16467409674078,1,0,1758650215.176173,1758650334.942568,12,1758649866.9522293,348.22394371032715,experiment,TRUE,TRUE,19-25,Female,High School or Less,Other,Safe Haven ,64.28571428571428,0.7777777777777779,q,TRUE,-10.87777777777778,10.87777777777778,3.4597958895749454
set1,3dp,1,1,3,81d3cbe3230faa39f99d6a545b06d134,D,53,67.71010083612055,4,0,1758650217.017311,1758650341.184415,8,1758649857.5216124,359.49569869041443,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,My favorite movie is La La Land. ,50,0.5555555555555556,D,TRUE,-2.555555555555557,2.555555555555557,1.422532035825769
set1,3dp,6,3,11,ad77f0143c14addacacff5161e20bfd8,m,79,12.188985012471676,1,0,1758650334.5186186,1758650344.5565066,1,1758649859.7754025,474.74321603775024,experiment,TRUE,TRUE,19-25,Male,High School or Less,Participation credit,How to Train Your Dragon,56.25,0.8888888888888888,m,TRUE,-9.888888888888886,9.888888888888886,3.3239304477985097
set1,3dd,4,1,3,773966d68f5e13e119b6d13c8f16a68e,h,90.1,5.121885985136032,2,0,1758650326.553923,1758650347.7052262,12,1758649794.0183527,532.5355701446533,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Instant Family,50,0.8888888888888888,h,TRUE,1.2111111111111086,1.2111111111111086,0.4180399874403645
set1,3dp,5,3,12,ad77f0143c14addacacff5161e20bfd8,Both values are the same,100,86.13450825214386,1,0,1758650344.5667253,1758650359.0297158,1,1758649859.7754025,484.7913227081299,experiment,TRUE,TRUE,19-25,Male,High School or Less,Participation credit,How to Train Your Dragon,50,1,Both values are the same,TRUE,0,0,-3
set1,3dp,2,1,4,81d3cbe3230faa39f99d6a545b06d134,R,30.3,88.60210219863802,5,0,1758650341.1950746,1758650365.4827511,8,1758649857.5216124,483.6734621524811,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,My favorite movie is La La Land. ,50,0.6666666666666667,R,TRUE,-36.366666666666674,36.366666666666674,5.189495138844133
set1,3dd,7,2,5,a15d5b00edff2da27ee271d9451e9aae,q,89.6,95.83303635008633,1,5,1758650334.9550269,1758650367.910584,12,1758649866.9522293,468.0027976036072,experiment,TRUE,TRUE,19-25,Female,High School or Less,Other,Safe Haven ,64.28571428571428,0.7777777777777779,q,TRUE,11.822222222222209,11.822222222222209,3.5786033196149734
set1,3dd,7,1,4,773966d68f5e13e119b6d13c8f16a68e,q,93.6,5.279378988780081,1,0,1758650347.7171495,1758650375.165806,12,1758649794.0183527,553.698796749115,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Instant Family,64.28571428571428,0.7777777777777779,q,TRUE,15.822222222222209,15.822222222222209,3.9952332439415943
set1,3dd,4,2,5,81d3cbe3230faa39f99d6a545b06d134,h,55.6,32.32306356076151,5,0,1758650365.4937875,1758650387.5293746,8,1758649857.5216124,507.9721751213074,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,My favorite movie is La La Land. ,50,0.8888888888888888,h,TRUE,-33.288888888888884,33.288888888888884,5.062375995974279
set1,3dd,6,2,6,a15d5b00edff2da27ee271d9451e9aae,m,88.2,6.867946404963732,6,2,1758650367.9221866,1758650390.4802418,12,1758649866.9522293,500.96995735168457,experiment,TRUE,TRUE,19-25,Female,High School or Less,Other,Safe Haven ,56.25,0.8888888888888888,m,TRUE,-0.6888888888888829,0.6888888888888829,-0.2970962419074375
set2,2dd,1,4,13,ad77f0143c14addacacff5161e20bfd8,d,37.7,51.934767165221274,1,0,1758650359.041236,1758650391.3577685,1,1758649859.7754025,499.26583337783813,experiment,TRUE,TRUE,19-25,Male,High School or Less,Participation credit,How to Train Your Dragon,50,0.5555555555555556,d,TRUE,-17.855555555555554,17.855555555555554,4.168365692205944
set2,2dd,3,4,14,ad77f0143c14addacacff5161e20bfd8,g,56.4,15.403400012291968,3,0,1758650391.3688383,1758650406.785749,1,1758649859.7754025,531.5934357643127,experiment,TRUE,TRUE,19-25,Male,High School or Less,Participation credit,How to Train Your Dragon,50,0.7777777777777779,g,TRUE,-21.377777777777787,21.377777777777787,4.426451137370259
set1,3dd,4,2,7,a15d5b00edff2da27ee271d9451e9aae,h,81.3,76.12582207657397,2,1,1758650390.4907627,1758650408.624772,12,1758649866.9522293,523.538533449173,experiment,TRUE,TRUE,19-25,Female,High School or Less,Other,Safe Haven ,50,0.8888888888888888,h,TRUE,-7.588888888888889,7.588888888888889,2.947458365489171
set1,3dp,4,2,5,773966d68f5e13e119b6d13c8f16a68e,h,91.8,62.750588287599385,4,0,1758650375.1785438,1758650415.2146242,12,1758649794.0183527,581.1601910591125,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Instant Family,50,0.8888888888888888,h,TRUE,2.9111111111111114,2.9111111111111114,1.60222458934223
set2,2dd,5,4,15,ad77f0143c14addacacff5161e20bfd8,Both values are the same,100,9.914524457417428,2,0,1758650406.797394,1758650420.1437974,1,1758649859.7754025,547.0219914913177,experiment,TRUE,TRUE,19-25,Male,High School or Less,Participation credit,How to Train Your Dragon,50,1,Both values are the same,TRUE,0,0,-3
set1,3dd,2,2,6,81d3cbe3230faa39f99d6a545b06d134,R,31.6,65.38963040802628,3,0,1758650387.5571837,1758650421.3646529,8,1758649857.5216124,530.0355713367462,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,My favorite movie is La La Land. ,50,0.6666666666666667,R,TRUE,-35.06666666666667,35.06666666666667,5.137161936192784
set1,3dd,1,2,8,a15d5b00edff2da27ee271d9451e9aae,D,63.1,21.63630942814052,1,4,1758650408.6381767,1758650433.8103309,12,1758649866.9522293,541.6859474182129,experiment,TRUE,TRUE,19-25,Female,High School or Less,Other,Safe Haven ,50,0.5555555555555556,D,TRUE,7.544444444444444,7.544444444444444,2.9391220762583945
set1,3dd,1,2,7,81d3cbe3230faa39f99d6a545b06d134,D,65.4,16.13348671235144,2,0,1758650421.376688,1758650435.1623704,8,1758649857.5216124,563.8550755977631,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,My favorite movie is La La Land. ,50,0.5555555555555556,D,TRUE,9.844444444444449,9.844444444444449,3.317513111486403
set2,2dd,6,4,16,ad77f0143c14addacacff5161e20bfd8,m,85.2,2.561818971298635,4,0,1758650420.156293,1758650435.8667543,1,1758649859.7754025,560.3808903694153,experiment,TRUE,TRUE,19-25,Male,High School or Less,Participation credit,How to Train Your Dragon,56.25,0.8888888888888888,m,TRUE,-3.688888888888883,3.688888888888883,1.9312628138174237
set1,3dd,8,2,8,81d3cbe3230faa39f99d6a545b06d134,y,34.2,53.27942648436874,2,0,1758650435.1736085,1758650448.4183908,8,1758649857.5216124,577.6519961357117,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,My favorite movie is La La Land. ,74.99999999999999,0.6666666666666667,y,TRUE,-32.46666666666667,32.46666666666667,5.026431225124427
set1,3dp,1,2,6,773966d68f5e13e119b6d13c8f16a68e,D,49.8,95.40751492604613,2,0,1758650415.2262108,1758650452.0355654,12,1758649794.0183527,621.2078580856323,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Instant Family,50,0.5555555555555556,D,TRUE,-5.75555555555556,5.75555555555556,2.5559524576779156
set2,2dd,1,3,9,81d3cbe3230faa39f99d6a545b06d134,D,47.2,53.94578827545047,1,0,1758650448.4297583,1758650455.989226,8,1758649857.5216124,590.908145904541,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,My favorite movie is La La Land. ,50,0.5555555555555556,d,FALSE,-8.355555555555554,8.355555555555554,3.084158777877105
set2,2dd,8,3,10,81d3cbe3230faa39f99d6a545b06d134,Y,43,21.5280118631199,1,0,1758650456.003663,1758650458.9506397,8,1758649857.5216124,598.4820506572723,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,My favorite movie is La La Land. ,74.99999999999999,0.6666666666666667,y,FALSE,-23.66666666666667,23.66666666666667,4.572384434641687
